"This tab contains invalid data. Please resolve this before saving.","تحتوي علامة التبويب هذه على بيانات غير صالحة. الرجاء حل هذه قبل الحفظ.",module,Magento_Backend
"The information in this tab has been changed.","لقد تم تغيير المعلومات الموجودة في علامة التبويب هذه.",module,Magento_Backend
Loading...,"جاري التحميل...",module,Magento_Backend
"System Backup","نظام النسخ الاحتياطي",module,Magento_Backup
"Database and Media Backup","النسخ الاحتياطي لقاعدة البيانات و الوسائط",module,Magento_Backup
"Database Backup","النسخ الاحتياطي لقاعدة البيانات",module,Magento_Backup
"The archive can be uncompressed with <a href=""%1"">%2</a> on Windows systems.","يمكن أن يكون الأرشيف غير مضغوط مع <a href=""%1"">%2</a> على أنظمة وندوز.",module,Magento_Backup
"You need more permissions to activate maintenance mode right now.","تحتاج مزيد من الصلاحيات لتنشيط وضع الصيانة الآن.",module,Magento_Backup
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","لإنشاء النسخ الاحتياطي، الرجاء قم بإلغاء تحديد ""وضع المتجر في وضع الصيانة"" أو تحديث الأذونات الخاصة بك.",module,Magento_Backup
"Something went wrong while putting your store into maintenance mode.","حدث خطأ في وضع المتجر الخاص بك في وضع الصيانة.",module,Magento_Backup
"You need more free space to create a backup.","كنت بحاجة إلى مزيد من المساحة الحرة لإنشاء نسخة احتياطية.",module,Magento_Backup
"You need more permissions to create a backup.","انت بحاجة إلى مزيد من الأذونات لإنشاء نسخة احتياطية.",module,Magento_Backup
"We can't create the backup right now.","لا يمكننا إنشاء النسخ الاحتياطي الآن.",module,Magento_Backup
Backups,الاحتياطات,module,Magento_Backup
System,النظام,module,Magento_Backup
Tools,ادوات,module,Magento_Backup
Backup,"نسخة احتياطية",module,Magento_Backup
"We can't delete one or more backups.","لا يمكننا حذف واحد أو أكثر من النسخ الاحتياطية.",module,Magento_Backup
failed,فشل,module,Magento_Backup
successful,"تم بنجاح",module,Magento_Backup
"You deleted the selected backup(s).","تم حذف النسخة أو النسخ الاحتياطية المحددة.",module,Magento_Backup
"Can't load snapshot archive","لا يمكن تحميل لقطة الأرشيف",module,Magento_Backup
"Please correct the password.","الرجاء تصحيح كلمة المرور.",module,Magento_Backup
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","الرجاء إكمال الاستعادة، قم بإلغاء تحديد ""وضع المتجر في وضع الصيانة"" أو تحديث الأذونات الخاصة بك.",module,Magento_Backup
"We can't find the backup file.","لا يمكننا العثور على ملف النسخ الاحتياطي.",module,Magento_Backup
"We can't connect to the FTP right now.","لا يمكننا الاتصال بال FTP الآن.",module,Magento_Backup
"Failed to validate FTP.","فشل التحقق من صحة FTP.",module,Magento_Backup
"You need more permissions to perform a rollback.","تحتاج إلى مزيد من الأذونات تنفيذ الاستعادة.",module,Magento_Backup
"Failed to rollback.","فشلت الاستعادة.",module,Magento_Backup
Database,"قاعدة البيانات",module,Magento_Backup
"Database and Media","قاعدة البيانات و الوسائط",module,Magento_Backup
"System (excluding Media)","النظام (باستثناء الوسائط)",module,Magento_Backup
"You created the system backup.","تم إنشاء نظام النسخ الاحتياطي.",module,Magento_Backup
"You created the system backup (excluding media).","لقد قمت بإنشاء نظام النسخ الاحتياطي (باستثناء الوسائط).",module,Magento_Backup
"You created the database and media backup.","لقد قمت بإنشاء نسخة احتياطية لقاعدة البيانات والوسائط.",module,Magento_Backup
"You created the database backup.","قمت بإنشاء قاعدة البيانات الاحتياطية.",module,Magento_Backup
"Please correct the order of creation for a new backup.","الرجاء تصحيح الطلب لإنشاء نسخة احتياطية جديدة.",module,Magento_Backup
"The backup file does not exist.","ملف النسخة الاحتياطية غير موجود.",module,Magento_Backup
"The backup file path was not specified.","لم يتم تحديد مسار ملف النسخ الاحتياطي.",module,Magento_Backup
"The backup file ""%1"" does not exist.","ملف النسخ الاحتياطي ""%1""غير موجود.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","عذراً، لا يمكننا القراءة أو الكتابة من و إلى ملف النسخ الاحتياطي ""%1"".",module,Magento_Backup
"The backup file handler was unspecified.","لم يتم تحديد مسار ملف النسخ الاحتياطي.",module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","حدث خطأ أثناء الكتابة إلى ملف النسخ الاحتياطي ""%1"".",module,Magento_Backup
"We can't save the Cron expression.","لم نتمكن من حفظ تعبير Cron.",module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","سوف تفقد أية بيانات تم إنشاؤها منذ عملية النسخ الاحتياطي، بما في ذلك المشرفين والعملاء والطلبات.",module,Magento_Backup
"Are you sure you want to continue?","هل انت متأكد انك تريد الاستمرار؟",module,Magento_Backup
"This may take a few moments.","قد يستغرق هذا بضع لحظات.",module,Magento_Backup
"Be sure your store is in maintenance mode during backup.","الرجاء وضع المتجر الخاص بك في وضع الصيانة أثناء النسخ الاحتياطي.",module,Magento_Backup
"Backup Name","اسم النسخة الاحتياطية",module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","الرجاء استخدام الأحرف (a إلى z أو A إلى Z)، الأرقام (0-9) أو مسافات فقط في هذا الحقل.",module,Magento_Backup
"Maintenance mode","وضع الصيانة",module,Magento_Backup
"Please put your store into maintenance mode during backup.","الرجاء وضع المتجر الخاص بك في وضع الصيانة أثناء النسخ الاحتياطي.",module,Magento_Backup
Exclude,استبعاد,module,Magento_Backup
"Exclude media folder from backup","استبعاد المجلد وسائط من النسخ الاحتياطي",module,Magento_Backup
"Please enter the password to confirm rollback.","الرجاء إدخال كلمة المرور لتأكيد العودة إلى الحالة السابقة.",module,Magento_Backup
"This action cannot be undone.","لا يمكن التراجع عن هذا الإجراء.",module,Magento_Backup
"User Password","كلمة المرور",module,Magento_Backup
"Please put your store into maintenance mode during rollback processing.","الرجاء وضع المتجر الخاص بك في وضع الصيانة أثناء معالجة الاستعادة.",module,Magento_Backup
FTP,"بروتوكول نقل الملفات",module,Magento_Backup
"Use FTP Connection","استخدام اتصال FTP",module,Magento_Backup
"FTP credentials","أوراق اعتماد بروتوكول نقل الملفات",module,Magento_Backup
"FTP Host","مضيف FTP",module,Magento_Backup
"FTP Login","تسجيل دخول FTP",module,Magento_Backup
"FTP Password","كلمة مرور بروتوكول نقل الملفات",module,Magento_Backup
"Magento root directory","الدليل الجذر لماجنتو",module,Magento_Backup
"Create Backup","انشئ نسخة احتياطية",module,Magento_Backup
Country,الدولة,module,Magento_Braintree
"Allowed Credit Card Types","أنواع بطاقات الائتمان المسموحة",module,Magento_Braintree
"Add Rule","إضافة قاعدة",module,Magento_Braintree
"Braintree Settlement Report","تقرير تسوية Braintree",module,Magento_Braintree
"Sorry, but something went wrong","عفواً، حدث خطأ",module,Magento_Braintree
"We can't initialize checkout.","لايمكننا تهيئة عملية الدفع.",module,Magento_Braintree
"No authorization transaction to proceed capture.","لا إذن لمتابعة المعاملة الالتقاط.",module,Magento_Braintree
"Braintree error response.","رد خطأ Braintree.",module,Magento_Braintree
"Payment method nonce can't be retrieved.","لا يمكن استرداد طريقة الدفع التجريبية.",module,Magento_Braintree
"Wrong transaction status","حالة المعاملة غير صحيحة",module,Magento_Braintree
Authorize,تصريح,module,Magento_Braintree
"Authorize and Capture","التحقق و القبض",module,Magento_Braintree
"--Please Select--","--أختر من فضلك--",module,Magento_Braintree
"Please agree to all the terms and conditions before placing the order.","الرجاء الموافقة على كل الشروط والأحكام قبل انهاء طلبك.",module,Magento_Braintree
